id,video_id,video_name,pool_id,pool_item,question_category,question,caption,foil,answer1,answer2,target,model,mode,raw_model_output,predicted_label,is_correct,result,error
video006_causale_01,video006,video006.mp4,video006_causale,1,causale,Perché l'uomo decide di non pagare il ragazzo?,L'uomo decide di non pagare il ragazzo perché è arrivato in ritardo in facoltà di speedy pizza.,L'uomo decide di non pagare il ragazzo perché ha sbagliato a consegnare l'ordine.,L'uomo decide di non pagare il ragazzo perché ha sbagliato a consegnare l'ordine.,L'uomo decide di non pagare il ragazzo perché è arrivato in ritardo in facoltà di speedy pizza.,1,gemma,only_video,0,0,0,wrong,
video006_causale_02,video006,video006.mp4,video006_causale,2,causale,Perché l'uomo decide di non pagare il ragazzo?,L'uomo decide di non pagare il ragazzo perché le pizze sono consegnate in ritardo.,L'uomo decide di non pagare il ragazzo perché le pizze sono fredde.,L'uomo decide di non pagare il ragazzo perché le pizze sono consegnate in ritardo.,L'uomo decide di non pagare il ragazzo perché le pizze sono fredde.,0,gemma,only_video,0,0,1,correct,
video006_causale_03,video006,video006.mp4,video006_causale,3,causale,Perché l'uomo decide di non pagare il ragazzo?,L'uomo decide di non pagare il ragazzo perché si rende conto che il rider sta effettuando la consegna delle pizze in ritardo.,L'uomo decide di non pagare il ragazzo perché si accorge che le pizze sono fredde.,L'uomo decide di non pagare il ragazzo perché si accorge che le pizze sono fredde.,L'uomo decide di non pagare il ragazzo perché si rende conto che il rider sta effettuando la consegna delle pizze in ritardo.,1,gemma,only_video,0,0,0,wrong,
video006_causale_04,video006,video006.mp4,video006_causale,4,causale,Perché l'uomo decide di non pagare il ragazzo?,L'uomo decide di non pagare il ragazzo perché si è accorto che il rider è in ritardo con la consegna.,L'uomo decide di non pagare il ragazzo perché si è accorto che il rider ha portato l'ordine sbagliato.,L'uomo decide di non pagare il ragazzo perché si è accorto che il rider è in ritardo con la consegna.,L'uomo decide di non pagare il ragazzo perché si è accorto che il rider ha portato l'ordine sbagliato.,0,gemma,only_video,0,0,1,correct,
video006_spaziale_01,video006,video006.mp4,video006_spaziale,1,spaziale,Dove parla il ragazzo che dice 'pizza'?,Il ragazzo che dice 'pizza' parla davanti al citofono all'ingresso del palazzo.,"Il ragazzo che dice 'pizza' parla all'interno dell'appartamento, lontano dal citofono.","Il ragazzo che dice 'pizza' parla all'interno dell'appartamento, lontano dal citofono.",Il ragazzo che dice 'pizza' parla davanti al citofono all'ingresso del palazzo.,1,gemma,only_video,1,1,1,correct,
video006_spaziale_02,video006,video006.mp4,video006_spaziale,2,spaziale,Dove parla il ragazzo che dice 'pizza'?,Il ragazzo dice 'pizza' davanti al citofono all'ingresso del palazzo.,"Il ragazzo dice 'pizza' all'interno dell'appartamento, lontano dal citofono.",Il ragazzo dice 'pizza' davanti al citofono all'ingresso del palazzo.,"Il ragazzo dice 'pizza' all'interno dell'appartamento, lontano dal citofono.",0,gemma,only_video,0,0,1,correct,
video006_spaziale_03,video006,video006.mp4,video006_spaziale,3,spaziale,Dove parla il ragazzo che dice 'pizza'?,Il ragazzo dice 'pizza' al citofono del palazzo presso cui deve effettuare la consegna.,Il ragazzo dice 'pizza' al citofono di un altro palazzo.,Il ragazzo dice 'pizza' al citofono di un altro palazzo.,Il ragazzo dice 'pizza' al citofono del palazzo presso cui deve effettuare la consegna.,1,gemma,only_video,0,0,0,wrong,
video006_spaziale_04,video006,video006.mp4,video006_spaziale,4,spaziale,Dove parla il ragazzo che dice 'pizza'?,Il ragazzo parla nel citofono del palazzo dove deve consegnare.,Il ragazzo parla nel citofono del negozio dove deve consegnare.,Il ragazzo parla nel citofono del negozio dove deve consegnare.,Il ragazzo parla nel citofono del palazzo dove deve consegnare.,1,gemma,only_video,1,1,1,correct,
video006_temporale_01,video006,video006.mp4,video006_temporale,1,temporale,"Chi saluta per primo, l'uomo con la maglia bianca o quello con la maglia verde?","Nel video, l'uomo con la maglia verde saluta prima dell'uomo con la maglia bianca.","Nel video, l'uomo con la maglia bianca saluta prima dell'uomo con la maglia verde.","Nel video, l'uomo con la maglia bianca saluta prima dell'uomo con la maglia verde.","Nel video, l'uomo con la maglia verde saluta prima dell'uomo con la maglia bianca.",1,gemma,only_video,1,1,1,correct,
video006_temporale_02,video006,video006.mp4,video006_temporale,2,temporale,"Chi saluta per primo, l'uomo con la maglia bianca o quello con la maglia verde?",L'uomo con la maglia bianca saluta per primo nel video.,L'uomo con la maglia bianca saluta per ultimo nel video.,L'uomo con la maglia bianca saluta per ultimo nel video.,L'uomo con la maglia bianca saluta per primo nel video.,1,gemma,only_video,1,1,1,correct,
video006_temporale_03,video006,video006.mp4,video006_temporale,3,temporale,"Chi saluta per primo, l'uomo con la maglia bianca o quello con la maglia verde?",L'uomo con la maglia bianca saluta prima dell'uomo con la maglia verde.,L'uomo con la maglia bianca saluta dopo l'uomo con la maglia verde.,L'uomo con la maglia bianca saluta prima dell'uomo con la maglia verde.,L'uomo con la maglia bianca saluta dopo l'uomo con la maglia verde.,0,gemma,only_video,1,1,0,wrong,
video006_temporale_04,video006,video006.mp4,video006_temporale,4,temporale,"Chi saluta per primo, l'uomo con la maglia bianca o quello con la maglia verde?",Saluta per primo l'uomo che sta consegnando le pizze.,Saluta l'uomo che arriva dopo a consegnare le pizze.,Saluta per primo l'uomo che sta consegnando le pizze.,Saluta l'uomo che arriva dopo a consegnare le pizze.,0,gemma,only_video,0,0,1,correct,
video007_causale_01,video007,video007.mp4,video007_causale,1,causale,Perché Anastasia piange?,Anastasia piange perché è inciampata sul tappeto facendosi male.,Anastasia piange perché ha litigato con un amico.,Anastasia piange perché è inciampata sul tappeto facendosi male.,Anastasia piange perché ha litigato con un amico.,0,gemma,only_video,0,0,1,correct,
video007_causale_02,video007,video007.mp4,video007_causale,2,causale,Perché Anastasia piange?,Anastasia piange perché è caduta.,Anastasia piange perché è felice.,Anastasia piange perché è caduta.,Anastasia piange perché è felice.,0,gemma,only_video,1,1,0,wrong,
video007_causale_03,video007,video007.mp4,video007_causale,3,causale,Perché Anastasia piange?,Anastasia piange perché inciampa sul tappeto e finisce a terra.,Anastasia piange perché ha ricevuto una brutta notizia.,Anastasia piange perché inciampa sul tappeto e finisce a terra.,Anastasia piange perché ha ricevuto una brutta notizia.,0,gemma,only_video,0,0,1,correct,
video007_causale_04,video007,video007.mp4,video007_causale,4,causale,Perché Anastasia piange?,Anastasia piange perché è inciampata sul tappeto.,Anastasia piange perché ha ricevuto una bella notizia.,Anastasia piange perché è inciampata sul tappeto.,Anastasia piange perché ha ricevuto una bella notizia.,0,gemma,only_video,0,0,1,correct,
video007_spaziale_01,video007,video007.mp4,video007_spaziale,1,spaziale,Dove si trova Anastasia quando inizia a piangere?,Anastasia si trova caduta in terra a causa dell'inciampo sul tappeto quando inizia a piangere.,Anastasia si trova caduta sulla sedia a causa dell'inciampo sul tappeto quando inizia a piangere.,Anastasia si trova caduta in terra a causa dell'inciampo sul tappeto quando inizia a piangere.,Anastasia si trova caduta sulla sedia a causa dell'inciampo sul tappeto quando inizia a piangere.,0,gemma,only_video,0,0,1,correct,
video007_spaziale_02,video007,video007.mp4,video007_spaziale,2,spaziale,Dove si trova Anastasia quando inizia a piangere?,Anastasia si trova per terra quando inizia a piangere.,Anastasia si trova su una sedia quando inizia a piangere.,Anastasia si trova su una sedia quando inizia a piangere.,Anastasia si trova per terra quando inizia a piangere.,1,gemma,only_video,1,1,1,correct,
video007_spaziale_03,video007,video007.mp4,video007_spaziale,3,spaziale,Dove si trova Anastasia quando inizia a piangere?,"Anastasia si trova a terra, sdraiata ai piedi del letto quando inizia a piangere.","Anastasia si trova sul divano, seduta comodamente quando inizia a piangere.","Anastasia si trova sul divano, seduta comodamente quando inizia a piangere.","Anastasia si trova a terra, sdraiata ai piedi del letto quando inizia a piangere.",1,gemma,only_video,1,1,1,correct,
video007_spaziale_04,video007,video007.mp4,video007_spaziale,4,spaziale,Dove si trova Anastasia quando inizia a piangere?,Anastasia si trova sdraiata ai piedi del letto in terra quando inizia a piangere.,Anastasia si trova sdraiata sopra il letto quando inizia a piangere.,Anastasia si trova sdraiata sopra il letto quando inizia a piangere.,Anastasia si trova sdraiata ai piedi del letto in terra quando inizia a piangere.,1,gemma,only_video,1,1,1,correct,
video007_temporale_01,video007,video007.mp4,video007_temporale,1,temporale,La bambina ride prima o dopo essere caduta?,La bambina ride prima di cadere.,La bambina ride dopo essere caduta.,La bambina ride prima di cadere.,La bambina ride dopo essere caduta.,0,gemma,only_video,0,0,1,correct,
video007_temporale_02,video007,video007.mp4,video007_temporale,2,temporale,La bambina ride prima o dopo essere caduta?,La bambina ride prima di cadere nel video.,La bambina ride dopo essere caduta nel video.,La bambina ride prima di cadere nel video.,La bambina ride dopo essere caduta nel video.,0,gemma,only_video,0,0,1,correct,
video007_temporale_03,video007,video007.mp4,video007_temporale,3,temporale,La bambina ride prima o dopo essere caduta?,La bambina ride prima di cadere.,La bambina ride dopo essere caduta.,La bambina ride prima di cadere.,La bambina ride dopo essere caduta.,0,gemma,only_video,0,0,1,correct,
video007_temporale_04,video007,video007.mp4,video007_temporale,4,temporale,La bambina ride prima o dopo essere caduta?,La bambina ride prima di cadere.,La bambina ride dopo essere caduta.,La bambina ride dopo essere caduta.,La bambina ride prima di cadere.,1,gemma,only_video,0,0,0,wrong,
video008_causale_01,video008,video008.mp4,video008_causale,1,causale,Perché l'uomo con il completo grigio è preoccupato di finire 'elemosinaro'?,L'uomo con il completo grigio è preoccupato di finire 'elemosinaro' perché ha paura di essere arrestato per furto.,L'uomo con il completo grigio è preoccupato di finire 'elemosinaro' perché non riesce a trovare un lavoro stabile.,L'uomo con il completo grigio è preoccupato di finire 'elemosinaro' perché non riesce a trovare un lavoro stabile.,L'uomo con il completo grigio è preoccupato di finire 'elemosinaro' perché ha paura di essere arrestato per furto.,1,gemma,only_video,0,0,0,wrong,
video008_causale_02,video008,video008.mp4,video008_causale,2,causale,Perché l'uomo con il completo grigio è preoccupato di finire 'elemosinaro'?,L'uomo con il completo grigio è preoccupato di finire 'elemosinaro' perché sta rubando.,L'uomo con il completo grigio è preoccupato di finire 'elemosinaro' perché ha perso il lavoro.,L'uomo con il completo grigio è preoccupato di finire 'elemosinaro' perché ha perso il lavoro.,L'uomo con il completo grigio è preoccupato di finire 'elemosinaro' perché sta rubando.,1,gemma,only_video,1,1,1,correct,
video008_causale_03,video008,video008.mp4,video008_causale,3,causale,Perché l'uomo con il completo grigio è preoccupato di finire 'elemosinaro'?,L'uomo con il completo grigio è preoccupato di finire 'elemosinaro' perché partecipa al furto dopo essere stato convinto dall'amico e la situazione lo spaventa.,L'uomo con il completo grigio è preoccupato di finire 'elemosinaro' perché ha perso il lavoro e la situazione lo spaventa.,L'uomo con il completo grigio è preoccupato di finire 'elemosinaro' perché ha perso il lavoro e la situazione lo spaventa.,L'uomo con il completo grigio è preoccupato di finire 'elemosinaro' perché partecipa al furto dopo essere stato convinto dall'amico e la situazione lo spaventa.,1,gemma,only_video,1,1,1,correct,
video008_causale_04,video008,video008.mp4,video008_causale,4,causale,Perché l'uomo con il completo grigio è preoccupato di finire 'elemosinaro'?,L'uomo con il completo grigio è preoccupato di finire 'elemosinaro' perché l'amico lo ha convinto a rubare e lui è spaventato.,L'uomo con il completo grigio è preoccupato di finire 'elemosinaro' perché ha perso il lavoro e lui è spaventato.,L'uomo con il completo grigio è preoccupato di finire 'elemosinaro' perché ha perso il lavoro e lui è spaventato.,L'uomo con il completo grigio è preoccupato di finire 'elemosinaro' perché l'amico lo ha convinto a rubare e lui è spaventato.,1,gemma,only_video,1,1,1,correct,
video008_spaziale_01,video008,video008.mp4,video008_spaziale,1,spaziale,Dove mette 'spesa proletaria' l'uomo con la fascia rossa?,L'uomo con la fascia rossa mette 'spesa proletaria' dentro la canottiera.,L'uomo con la fascia rossa mette 'spesa proletaria' sopra la canottiera.,L'uomo con la fascia rossa mette 'spesa proletaria' dentro la canottiera.,L'uomo con la fascia rossa mette 'spesa proletaria' sopra la canottiera.,0,gemma,only_video,0,0,1,correct,
video008_spaziale_02,video008,video008.mp4,video008_spaziale,2,spaziale,Dove mette 'spesa proletaria' l'uomo con la fascia rossa?,L'uomo con la fascia rossa mette la 'spesa proletaria' nel gilet.,L'uomo con la fascia rossa mette la 'spesa proletaria' nel carrello.,L'uomo con la fascia rossa mette la 'spesa proletaria' nel carrello.,L'uomo con la fascia rossa mette la 'spesa proletaria' nel gilet.,1,gemma,only_video,1,1,1,correct,
video008_spaziale_03,video008,video008.mp4,video008_spaziale,3,spaziale,Dove mette 'spesa proletaria' l'uomo con la fascia rossa?,"L'uomo con la fascia rossa mette 'spesa proletaria' nascosto sul petto, all'interno del gilet.","L'uomo con la fascia rossa mette 'spesa proletaria' nascosto nella tasca dei pantaloni, invece del gilet.","L'uomo con la fascia rossa mette 'spesa proletaria' nascosto sul petto, all'interno del gilet.","L'uomo con la fascia rossa mette 'spesa proletaria' nascosto nella tasca dei pantaloni, invece del gilet.",0,gemma,only_video,0,0,1,correct,
video008_spaziale_04,video008,video008.mp4,video008_spaziale,4,spaziale,Dove mette 'spesa proletaria' l'uomo con la fascia rossa?,"L'uomo con la fascia rossa nasconde la 'spesa proletaria' sul petto, dentro il gilet.",L'uomo con la fascia rossa nasconde la 'spesa proletaria' nella tasca dei pantaloni.,L'uomo con la fascia rossa nasconde la 'spesa proletaria' nella tasca dei pantaloni.,"L'uomo con la fascia rossa nasconde la 'spesa proletaria' sul petto, dentro il gilet.",1,gemma,only_video,1,1,1,correct,
video008_temporale_01,video008,video008.mp4,video008_temporale,1,temporale,La donna con il grembiule rosso arriva prima o dopo che l'uomo con il gilet nero spieghi il piano di fuga all'uomo col completo?,La donna con il grembiule rosso arriva dopo che l'uomo con il gilet nero spieghi il piano di fuga all'uomo col completo.,La donna con il grembiule rosso arriva prima che l'uomo con il gilet nero spieghi il piano di fuga all'uomo col completo.,La donna con il grembiule rosso arriva prima che l'uomo con il gilet nero spieghi il piano di fuga all'uomo col completo.,La donna con il grembiule rosso arriva dopo che l'uomo con il gilet nero spieghi il piano di fuga all'uomo col completo.,1,gemma,only_video,1,1,1,correct,
video008_temporale_02,video008,video008.mp4,video008_temporale,2,temporale,La donna con il grembiule rosso arriva prima o dopo che l'uomo con il gilet nero spieghi il piano di fuga all'uomo col completo?,La donna con il grembiule rosso arriva dopo che l'uomo con il gilet nero spieghi il piano di fuga all'uomo col completo.,La donna con il grembiule rosso arriva prima che l'uomo con il gilet nero spieghi il piano di fuga all'uomo col completo.,La donna con il grembiule rosso arriva dopo che l'uomo con il gilet nero spieghi il piano di fuga all'uomo col completo.,La donna con il grembiule rosso arriva prima che l'uomo con il gilet nero spieghi il piano di fuga all'uomo col completo.,0,gemma,only_video,1,1,0,wrong,
video008_temporale_03,video008,video008.mp4,video008_temporale,3,temporale,La donna con il grembiule rosso arriva prima o dopo che l'uomo con il gilet nero spieghi il piano di fuga all'uomo col completo?,La donna con il grembiule rosso arriva in seguito e si accorge che è in corso un furto.,La donna con il grembiule rosso arriva prima e si accorge che è in corso un furto.,La donna con il grembiule rosso arriva prima e si accorge che è in corso un furto.,La donna con il grembiule rosso arriva in seguito e si accorge che è in corso un furto.,1,gemma,only_video,1,1,1,correct,
video008_temporale_04,video008,video008.mp4,video008_temporale,4,temporale,La donna con il grembiule rosso arriva prima o dopo che l'uomo con il gilet nero spieghi il piano di fuga all'uomo col completo?,"La donna con il grembiule rosso arriva dopo, quando si accorge che stanno rubando.","La donna con il grembiule rosso arriva prima, quando si accorge che stanno rubando.","La donna con il grembiule rosso arriva prima, quando si accorge che stanno rubando.","La donna con il grembiule rosso arriva dopo, quando si accorge che stanno rubando.",1,gemma,only_video,1,1,1,correct,
video009_causale_01,video009,video009.mp4,video009_causale,1,causale,Perché l'uomo con il cappello peloso urla 'a me non piacciono gli uomini'?,L'uomo con il cappello peloso urla perché è stato scambiato per omosessuale.,L'uomo con il cappello peloso urla perché ha visto un animale pericoloso.,L'uomo con il cappello peloso urla perché ha visto un animale pericoloso.,L'uomo con il cappello peloso urla perché è stato scambiato per omosessuale.,1,gemma,only_video,1,1,1,correct,
video009_causale_02,video009,video009.mp4,video009_causale,2,causale,Perché l'uomo con il cappello peloso urla 'a me non piacciono gli uomini'?,L'uomo con il cappello peloso urla 'a me non piacciono gli uomini' perché non è omosessuale.,L'uomo con il cappello peloso urla 'a me non piacciono gli uomini' perché è arrabbiato.,L'uomo con il cappello peloso urla 'a me non piacciono gli uomini' perché è arrabbiato.,L'uomo con il cappello peloso urla 'a me non piacciono gli uomini' perché non è omosessuale.,1,gemma,only_video,0,0,0,wrong,
video009_causale_03,video009,video009.mp4,video009_causale,3,causale,Perché l'uomo con il cappello peloso urla 'a me non piacciono gli uomini'?,L'uomo con il cappello peloso urla perché si arrabbia quando il receptionist presume erroneamente che lui e suo genero siano una coppia.,L'uomo con il cappello peloso urla perché si arrabbia quando il receptionist ignora la loro presenza.,L'uomo con il cappello peloso urla perché si arrabbia quando il receptionist presume erroneamente che lui e suo genero siano una coppia.,L'uomo con il cappello peloso urla perché si arrabbia quando il receptionist ignora la loro presenza.,0,gemma,only_video,0,0,1,correct,
video009_causale_04,video009,video009.mp4,video009_causale,4,causale,Perché l'uomo con il cappello peloso urla 'a me non piacciono gli uomini'?,L'uomo con il cappello peloso urla perché è arrabbiato che il receptionist abbia assunto che lui e suo genero siano una coppia.,L'uomo con il cappello peloso urla perché è felice che il receptionist abbia riconosciuto il suo legame con il genero.,L'uomo con il cappello peloso urla perché è arrabbiato che il receptionist abbia assunto che lui e suo genero siano una coppia.,L'uomo con il cappello peloso urla perché è felice che il receptionist abbia riconosciuto il suo legame con il genero.,0,gemma,only_video,0,0,1,correct,
video009_spaziale_01,video009,video009.mp4,video009_spaziale,1,spaziale,Dove mette i 100 dollari l'uomo col cappello peloso?,L'uomo col cappello peloso mette i 100 dollari in bocca al receptionist.,L'uomo col cappello peloso mette i 100 dollari in tasca al receptionist.,L'uomo col cappello peloso mette i 100 dollari in bocca al receptionist.,L'uomo col cappello peloso mette i 100 dollari in tasca al receptionist.,0,gemma,only_video,1,1,0,wrong,
video009_spaziale_02,video009,video009.mp4,video009_spaziale,2,spaziale,Dove mette i 100 dollari l'uomo col cappello peloso?,L'uomo col cappello peloso mette i 100 dollari in bocca al portiere.,L'uomo col cappello peloso mette i 100 dollari in tasca al portiere.,L'uomo col cappello peloso mette i 100 dollari in bocca al portiere.,L'uomo col cappello peloso mette i 100 dollari in tasca al portiere.,0,gemma,only_video,1,1,0,wrong,
video009_spaziale_03,video009,video009.mp4,video009_spaziale,3,spaziale,Dove mette i 100 dollari l'uomo col cappello peloso?,"L'uomo col cappello peloso mette i cento dollari vicino al receptionist, dopo averli tenuti in mano e poi consegnati a lui.","L'uomo col cappello peloso mette i cento dollari sopra un tavolo, dopo averli tenuti in mano e poi consegnati a lui.","L'uomo col cappello peloso mette i cento dollari sopra un tavolo, dopo averli tenuti in mano e poi consegnati a lui.","L'uomo col cappello peloso mette i cento dollari vicino al receptionist, dopo averli tenuti in mano e poi consegnati a lui.",1,gemma,only_video,1,1,1,correct,
video009_spaziale_04,video009,video009.mp4,video009_spaziale,4,spaziale,Dove mette i 100 dollari l'uomo col cappello peloso?,L'uomo col cappello peloso mette i 100 dollari nella mano prima di darli al receptionist.,L'uomo col cappello peloso mette i 100 dollari sul bancone prima di darli al receptionist.,L'uomo col cappello peloso mette i 100 dollari sul bancone prima di darli al receptionist.,L'uomo col cappello peloso mette i 100 dollari nella mano prima di darli al receptionist.,1,gemma,only_video,1,1,1,correct,
video009_temporale_01,video009,video009.mp4,video009_temporale,1,temporale,L'uomo con il cappello peloso viene scambiato per omosessuale prima o dopo aver chiesto il cambio di camera?,L'uomo con il cappello peloso viene scambiato per omosessuale fin da subito.,L'uomo con il cappello peloso viene scambiato per omosessuale solo più tardi.,L'uomo con il cappello peloso viene scambiato per omosessuale solo più tardi.,L'uomo con il cappello peloso viene scambiato per omosessuale fin da subito.,1,gemma,only_video,1,1,1,correct,
video009_temporale_02,video009,video009.mp4,video009_temporale,2,temporale,L'uomo con il cappello peloso viene scambiato per omosessuale prima o dopo aver chiesto il cambio di camera?,L'uomo con il cappello peloso viene scambiato per omosessuale dopo aver chiesto il cambio di camera.,L'uomo con il cappello peloso viene scambiato per omosessuale prima di chiedere il cambio di camera.,L'uomo con il cappello peloso viene scambiato per omosessuale dopo aver chiesto il cambio di camera.,L'uomo con il cappello peloso viene scambiato per omosessuale prima di chiedere il cambio di camera.,0,gemma,only_video,1,1,0,wrong,
video009_temporale_03,video009,video009.mp4,video009_temporale,3,temporale,L'uomo con il cappello peloso viene scambiato per omosessuale prima o dopo aver chiesto il cambio di camera?,L'uomo con il cappello peloso viene scambiato per omosessuale prima di chiedere il cambio di stanza.,L'uomo con il cappello peloso viene scambiato per omosessuale dopo aver richiesto il cambio di stanza.,L'uomo con il cappello peloso viene scambiato per omosessuale prima di chiedere il cambio di stanza.,L'uomo con il cappello peloso viene scambiato per omosessuale dopo aver richiesto il cambio di stanza.,0,gemma,only_video,0,0,1,correct,
video009_temporale_04,video009,video009.mp4,video009_temporale,4,temporale,L'uomo con il cappello peloso viene scambiato per omosessuale prima o dopo aver chiesto il cambio di camera?,L'uomo con il cappello peloso viene scambiato per omosessuale prima di chiedere il cambio di stanza.,L'uomo con il cappello peloso viene scambiato per omosessuale dopo aver chiesto il cambio di stanza.,L'uomo con il cappello peloso viene scambiato per omosessuale dopo aver chiesto il cambio di stanza.,L'uomo con il cappello peloso viene scambiato per omosessuale prima di chiedere il cambio di stanza.,1,gemma,only_video,1,1,1,correct,
video010_causale_01,video010,video010.mp4,video010_causale,1,causale,Perché i pazienti e i familiari sono arrabbiati?,I pazienti e i familiari sono arrabbiati perché le infrastrutture sono fallaci e ci piove dentro.,I pazienti e i familiari sono arrabbiati perché il personale medico è scortese.,I pazienti e i familiari sono arrabbiati perché il personale medico è scortese.,I pazienti e i familiari sono arrabbiati perché le infrastrutture sono fallaci e ci piove dentro.,1,gemma,only_video,1,1,1,correct,
video010_causale_02,video010,video010.mp4,video010_causale,2,causale,Perché i pazienti e i familiari sono arrabbiati?,I pazienti e i familiari sono arrabbiati perché il controsoffitto è caduto e piove nel reparto.,I pazienti e i familiari sono arrabbiati perché il riscaldamento non funziona e fa freddo nel reparto.,I pazienti e i familiari sono arrabbiati perché il riscaldamento non funziona e fa freddo nel reparto.,I pazienti e i familiari sono arrabbiati perché il controsoffitto è caduto e piove nel reparto.,1,gemma,only_video,1,1,1,correct,
video010_causale_03,video010,video010.mp4,video010_causale,3,causale,Perché i pazienti e i familiari sono arrabbiati?,"I pazienti e i familiari sono arrabbiati perché il controsoffitto ha ceduto, l'acqua entra nel reparto e l'area di malattie infettive risulta danneggiata.",I pazienti e i familiari sono arrabbiati perché il sistema di ventilazione è guasto e l'area di malattie infettive risulta danneggiata.,"I pazienti e i familiari sono arrabbiati perché il controsoffitto ha ceduto, l'acqua entra nel reparto e l'area di malattie infettive risulta danneggiata.",I pazienti e i familiari sono arrabbiati perché il sistema di ventilazione è guasto e l'area di malattie infettive risulta danneggiata.,0,gemma,only_video,0,0,1,correct,
video010_causale_04,video010,video010.mp4,video010_causale,4,causale,Perché i pazienti e i familiari sono arrabbiati?,I pazienti e i familiari sono arrabbiati perché il reparto di malattie infettive è danneggiato.,I pazienti e i familiari sono arrabbiati perché il personale medico è scortese.,I pazienti e i familiari sono arrabbiati perché il personale medico è scortese.,I pazienti e i familiari sono arrabbiati perché il reparto di malattie infettive è danneggiato.,1,gemma,only_video,1,1,1,correct,
video010_spaziale_01,video010,video010.mp4,video010_spaziale,1,spaziale,Da dove scende l'acqua?,L'acqua scende dai diroccamenti dell'ospedale.,L'acqua scende dai diroccamenti del castello.,L'acqua scende dai diroccamenti dell'ospedale.,L'acqua scende dai diroccamenti del castello.,0,gemma,only_video,0,0,1,correct,
video010_spaziale_02,video010,video010.mp4,video010_spaziale,2,spaziale,Da dove scende l'acqua?,L'acqua scende dal controsoffitto.,L'acqua scende dai muri laterali.,L'acqua scende dal controsoffitto.,L'acqua scende dai muri laterali.,0,gemma,only_video,0,0,1,correct,
video010_spaziale_03,video010,video010.mp4,video010_spaziale,3,spaziale,Da dove scende l'acqua?,"L'acqua scende dalla parte interna del tetto dell'ospedale, attraverso il controsoffitto.","L'acqua scende dalla parte esterna del tetto dell'ospedale, attraverso il controsoffitto.","L'acqua scende dalla parte esterna del tetto dell'ospedale, attraverso il controsoffitto.","L'acqua scende dalla parte interna del tetto dell'ospedale, attraverso il controsoffitto.",1,gemma,only_video,1,1,1,correct,
video010_spaziale_04,video010,video010.mp4,video010_spaziale,4,spaziale,Da dove scende l'acqua?,L'acqua scende dall'intero tetto dell'ospedale.,L'acqua scende dal balcone del teatro.,L'acqua scende dall'intero tetto dell'ospedale.,L'acqua scende dal balcone del teatro.,0,gemma,only_video,0,0,1,correct,
video010_temporale_01,video010,video010.mp4,video010_temporale,1,temporale,I familiari dei pazienti denunciano i danni all'ospedale prima o dopo che piova?,I familiari dei pazienti denunciano i danni all'ospedale dopo che piova.,I familiari dei pazienti denunciano i danni all'ospedale prima che piova.,I familiari dei pazienti denunciano i danni all'ospedale prima che piova.,I familiari dei pazienti denunciano i danni all'ospedale dopo che piova.,1,gemma,only_video,1,1,1,correct,
video010_temporale_02,video010,video010.mp4,video010_temporale,2,temporale,I familiari dei pazienti denunciano i danni all'ospedale prima o dopo che piova?,I familiari dei pazienti denunciano i danni all'ospedale dopo che piova.,I familiari dei pazienti denunciano i danni all'ospedale prima che piova.,I familiari dei pazienti denunciano i danni all'ospedale dopo che piova.,I familiari dei pazienti denunciano i danni all'ospedale prima che piova.,0,gemma,only_video,0,0,1,correct,
video010_temporale_03,video010,video010.mp4,video010_temporale,3,temporale,I familiari dei pazienti denunciano i danni all'ospedale prima o dopo che piova?,I familiari dei pazienti denunciano i danni all'ospedale successivamente alla pioggia torrenziale.,I familiari dei pazienti denunciano i danni all'ospedale prima della pioggia torrenziale.,I familiari dei pazienti denunciano i danni all'ospedale successivamente alla pioggia torrenziale.,I familiari dei pazienti denunciano i danni all'ospedale prima della pioggia torrenziale.,0,gemma,only_video,0,0,1,correct,
video010_temporale_04,video010,video010.mp4,video010_temporale,4,temporale,I familiari dei pazienti denunciano i danni all'ospedale prima o dopo che piova?,I familiari dei pazienti denunciano i danni all'ospedale dopo la pioggia torrenziale.,I familiari dei pazienti denunciano i danni all'ospedale prima della pioggia torrenziale.,I familiari dei pazienti denunciano i danni all'ospedale prima della pioggia torrenziale.,I familiari dei pazienti denunciano i danni all'ospedale dopo la pioggia torrenziale.,1,gemma,only_video,1,1,1,correct,
video011_causale_01,video011,video011.mp4,video011_causale,1,causale,Perché la figlia dice al padre 'scandaloso'?,La figlia dice 'scandaloso' al padre perché sta giocando piuttosto che lavorare come aveva detto.,La figlia dice 'scandaloso' al padre perché sta mangiando piuttosto che giocare come aveva detto.,La figlia dice 'scandaloso' al padre perché sta mangiando piuttosto che giocare come aveva detto.,La figlia dice 'scandaloso' al padre perché sta giocando piuttosto che lavorare come aveva detto.,1,gemma,only_video,0,0,0,wrong,
video011_causale_02,video011,video011.mp4,video011_causale,2,causale,Perché la figlia dice al padre 'scandaloso'?,La figlia dice 'scandaloso' al padre perchè dice una bugia.,La figlia dice 'scandaloso' al padre perchè ha scoperto la verità.,La figlia dice 'scandaloso' al padre perchè ha scoperto la verità.,La figlia dice 'scandaloso' al padre perchè dice una bugia.,1,gemma,only_video,1,1,1,correct,
