id,video_id,video_name,pool_id,pool_item,question_category,question,caption,foil,answer1,answer2,target,model,mode,raw_model_output,predicted_label,is_correct,result,error
video008_temporale_01,video008,video008.mp4,video008_temporale,1,temporale,La donna con il grembiule rosso arriva prima o dopo che l'uomo con il gilet nero spieghi il piano di fuga all'uomo col completo?,La donna con il grembiule rosso arriva dopo che l'uomo con il gilet nero spieghi il piano di fuga all'uomo col completo.,La donna con il grembiule rosso arriva prima che l'uomo con il gilet nero spieghi il piano di fuga all'uomo col completo.,La donna con il grembiule rosso arriva prima che l'uomo con il gilet nero spieghi il piano di fuga all'uomo col completo.,La donna con il grembiule rosso arriva dopo che l'uomo con il gilet nero spieghi il piano di fuga all'uomo col completo.,1,gemma-4-12B,only_video,1,1,1,correct,
video008_temporale_02,video008,video008.mp4,video008_temporale,2,temporale,La donna con il grembiule rosso arriva prima o dopo che l'uomo con il gilet nero spieghi il piano di fuga all'uomo col completo?,La donna con il grembiule rosso arriva dopo che l'uomo con il gilet nero spieghi il piano di fuga all'uomo col completo.,La donna con il grembiule rosso arriva prima che l'uomo con il gilet nero spieghi il piano di fuga all'uomo col completo.,La donna con il grembiule rosso arriva dopo che l'uomo con il gilet nero spieghi il piano di fuga all'uomo col completo.,La donna con il grembiule rosso arriva prima che l'uomo con il gilet nero spieghi il piano di fuga all'uomo col completo.,0,gemma-4-12B,only_video,0,0,1,correct,
video008_temporale_03,video008,video008.mp4,video008_temporale,3,temporale,La donna con il grembiule rosso arriva prima o dopo che l'uomo con il gilet nero spieghi il piano di fuga all'uomo col completo?,La donna con il grembiule rosso arriva in seguito e si accorge che è in corso un furto.,La donna con il grembiule rosso arriva prima e si accorge che è in corso un furto.,La donna con il grembiule rosso arriva prima e si accorge che è in corso un furto.,La donna con il grembiule rosso arriva in seguito e si accorge che è in corso un furto.,1,gemma-4-12B,only_video,1,1,1,correct,
video008_temporale_04,video008,video008.mp4,video008_temporale,4,temporale,La donna con il grembiule rosso arriva prima o dopo che l'uomo con il gilet nero spieghi il piano di fuga all'uomo col completo?,"La donna con il grembiule rosso arriva dopo, quando si accorge che stanno rubando.","La donna con il grembiule rosso arriva prima, quando si accorge che stanno rubando.","La donna con il grembiule rosso arriva prima, quando si accorge che stanno rubando.","La donna con il grembiule rosso arriva dopo, quando si accorge che stanno rubando.",1,gemma-4-12B,only_video,1,1,1,correct,
video009_causale_01,video009,video009.mp4,video009_causale,1,causale,Perché l'uomo con il cappello peloso urla 'a me non piacciono gli uomini'?,L'uomo con il cappello peloso urla perché è stato scambiato per omosessuale.,L'uomo con il cappello peloso urla perché ha visto un animale pericoloso.,L'uomo con il cappello peloso urla perché ha visto un animale pericoloso.,L'uomo con il cappello peloso urla perché è stato scambiato per omosessuale.,1,gemma-4-12B,only_video,0,0,0,wrong,
video009_causale_02,video009,video009.mp4,video009_causale,2,causale,Perché l'uomo con il cappello peloso urla 'a me non piacciono gli uomini'?,L'uomo con il cappello peloso urla 'a me non piacciono gli uomini' perché non è omosessuale.,L'uomo con il cappello peloso urla 'a me non piacciono gli uomini' perché è arrabbiato.,L'uomo con il cappello peloso urla 'a me non piacciono gli uomini' perché è arrabbiato.,L'uomo con il cappello peloso urla 'a me non piacciono gli uomini' perché non è omosessuale.,1,gemma-4-12B,only_video,0,0,0,wrong,
video009_causale_03,video009,video009.mp4,video009_causale,3,causale,Perché l'uomo con il cappello peloso urla 'a me non piacciono gli uomini'?,L'uomo con il cappello peloso urla perché si arrabbia quando il receptionist presume erroneamente che lui e suo genero siano una coppia.,L'uomo con il cappello peloso urla perché si arrabbia quando il receptionist ignora la loro presenza.,L'uomo con il cappello peloso urla perché si arrabbia quando il receptionist presume erroneamente che lui e suo genero siano una coppia.,L'uomo con il cappello peloso urla perché si arrabbia quando il receptionist ignora la loro presenza.,0,gemma-4-12B,only_video,0,0,1,correct,
video009_causale_04,video009,video009.mp4,video009_causale,4,causale,Perché l'uomo con il cappello peloso urla 'a me non piacciono gli uomini'?,L'uomo con il cappello peloso urla perché è arrabbiato che il receptionist abbia assunto che lui e suo genero siano una coppia.,L'uomo con il cappello peloso urla perché è felice che il receptionist abbia riconosciuto il suo legame con il genero.,L'uomo con il cappello peloso urla perché è arrabbiato che il receptionist abbia assunto che lui e suo genero siano una coppia.,L'uomo con il cappello peloso urla perché è felice che il receptionist abbia riconosciuto il suo legame con il genero.,0,gemma-4-12B,only_video,0,0,1,correct,
video009_spaziale_01,video009,video009.mp4,video009_spaziale,1,spaziale,Dove mette i 100 dollari l'uomo col cappello peloso?,L'uomo col cappello peloso mette i 100 dollari in bocca al receptionist.,L'uomo col cappello peloso mette i 100 dollari in tasca al receptionist.,L'uomo col cappello peloso mette i 100 dollari in bocca al receptionist.,L'uomo col cappello peloso mette i 100 dollari in tasca al receptionist.,0,gemma-4-12B,only_video,0,0,1,correct,
video009_spaziale_02,video009,video009.mp4,video009_spaziale,2,spaziale,Dove mette i 100 dollari l'uomo col cappello peloso?,L'uomo col cappello peloso mette i 100 dollari in bocca al portiere.,L'uomo col cappello peloso mette i 100 dollari in tasca al portiere.,L'uomo col cappello peloso mette i 100 dollari in bocca al portiere.,L'uomo col cappello peloso mette i 100 dollari in tasca al portiere.,0,gemma-4-12B,only_video,0,0,1,correct,
video009_spaziale_03,video009,video009.mp4,video009_spaziale,3,spaziale,Dove mette i 100 dollari l'uomo col cappello peloso?,"L'uomo col cappello peloso mette i cento dollari vicino al receptionist, dopo averli tenuti in mano e poi consegnati a lui.","L'uomo col cappello peloso mette i cento dollari sopra un tavolo, dopo averli tenuti in mano e poi consegnati a lui.","L'uomo col cappello peloso mette i cento dollari sopra un tavolo, dopo averli tenuti in mano e poi consegnati a lui.","L'uomo col cappello peloso mette i cento dollari vicino al receptionist, dopo averli tenuti in mano e poi consegnati a lui.",1,gemma-4-12B,only_video,1,1,1,correct,
video009_spaziale_04,video009,video009.mp4,video009_spaziale,4,spaziale,Dove mette i 100 dollari l'uomo col cappello peloso?,L'uomo col cappello peloso mette i 100 dollari nella mano prima di darli al receptionist.,L'uomo col cappello peloso mette i 100 dollari sul bancone prima di darli al receptionist.,L'uomo col cappello peloso mette i 100 dollari sul bancone prima di darli al receptionist.,L'uomo col cappello peloso mette i 100 dollari nella mano prima di darli al receptionist.,1,gemma-4-12B,only_video,1,1,1,correct,
video009_temporale_01,video009,video009.mp4,video009_temporale,1,temporale,L'uomo con il cappello peloso viene scambiato per omosessuale prima o dopo aver chiesto il cambio di camera?,L'uomo con il cappello peloso viene scambiato per omosessuale fin da subito.,L'uomo con il cappello peloso viene scambiato per omosessuale solo più tardi.,L'uomo con il cappello peloso viene scambiato per omosessuale solo più tardi.,L'uomo con il cappello peloso viene scambiato per omosessuale fin da subito.,1,gemma-4-12B,only_video,0,0,0,wrong,
video009_temporale_02,video009,video009.mp4,video009_temporale,2,temporale,L'uomo con il cappello peloso viene scambiato per omosessuale prima o dopo aver chiesto il cambio di camera?,L'uomo con il cappello peloso viene scambiato per omosessuale dopo aver chiesto il cambio di camera.,L'uomo con il cappello peloso viene scambiato per omosessuale prima di chiedere il cambio di camera.,L'uomo con il cappello peloso viene scambiato per omosessuale dopo aver chiesto il cambio di camera.,L'uomo con il cappello peloso viene scambiato per omosessuale prima di chiedere il cambio di camera.,0,gemma-4-12B,only_video,0,0,1,correct,
video009_temporale_03,video009,video009.mp4,video009_temporale,3,temporale,L'uomo con il cappello peloso viene scambiato per omosessuale prima o dopo aver chiesto il cambio di camera?,L'uomo con il cappello peloso viene scambiato per omosessuale prima di chiedere il cambio di stanza.,L'uomo con il cappello peloso viene scambiato per omosessuale dopo aver richiesto il cambio di stanza.,L'uomo con il cappello peloso viene scambiato per omosessuale prima di chiedere il cambio di stanza.,L'uomo con il cappello peloso viene scambiato per omosessuale dopo aver richiesto il cambio di stanza.,0,gemma-4-12B,only_video,0,0,1,correct,
video009_temporale_04,video009,video009.mp4,video009_temporale,4,temporale,L'uomo con il cappello peloso viene scambiato per omosessuale prima o dopo aver chiesto il cambio di camera?,L'uomo con il cappello peloso viene scambiato per omosessuale prima di chiedere il cambio di stanza.,L'uomo con il cappello peloso viene scambiato per omosessuale dopo aver chiesto il cambio di stanza.,L'uomo con il cappello peloso viene scambiato per omosessuale dopo aver chiesto il cambio di stanza.,L'uomo con il cappello peloso viene scambiato per omosessuale prima di chiedere il cambio di stanza.,1,gemma-4-12B,only_video,0,0,0,wrong,
video010_causale_01,video010,video010.mp4,video010_causale,1,causale,Perché i pazienti e i familiari sono arrabbiati?,I pazienti e i familiari sono arrabbiati perché le infrastrutture sono fallaci e ci piove dentro.,I pazienti e i familiari sono arrabbiati perché il personale medico è scortese.,I pazienti e i familiari sono arrabbiati perché il personale medico è scortese.,I pazienti e i familiari sono arrabbiati perché le infrastrutture sono fallaci e ci piove dentro.,1,gemma-4-12B,only_video,1,1,1,correct,
video010_causale_02,video010,video010.mp4,video010_causale,2,causale,Perché i pazienti e i familiari sono arrabbiati?,I pazienti e i familiari sono arrabbiati perché il controsoffitto è caduto e piove nel reparto.,I pazienti e i familiari sono arrabbiati perché il riscaldamento non funziona e fa freddo nel reparto.,I pazienti e i familiari sono arrabbiati perché il riscaldamento non funziona e fa freddo nel reparto.,I pazienti e i familiari sono arrabbiati perché il controsoffitto è caduto e piove nel reparto.,1,gemma-4-12B,only_video,1,1,1,correct,
video010_causale_03,video010,video010.mp4,video010_causale,3,causale,Perché i pazienti e i familiari sono arrabbiati?,"I pazienti e i familiari sono arrabbiati perché il controsoffitto ha ceduto, l'acqua entra nel reparto e l'area di malattie infettive risulta danneggiata.",I pazienti e i familiari sono arrabbiati perché il sistema di ventilazione è guasto e l'area di malattie infettive risulta danneggiata.,"I pazienti e i familiari sono arrabbiati perché il controsoffitto ha ceduto, l'acqua entra nel reparto e l'area di malattie infettive risulta danneggiata.",I pazienti e i familiari sono arrabbiati perché il sistema di ventilazione è guasto e l'area di malattie infettive risulta danneggiata.,0,gemma-4-12B,only_video,0,0,1,correct,
video010_causale_04,video010,video010.mp4,video010_causale,4,causale,Perché i pazienti e i familiari sono arrabbiati?,I pazienti e i familiari sono arrabbiati perché il reparto di malattie infettive è danneggiato.,I pazienti e i familiari sono arrabbiati perché il personale medico è scortese.,I pazienti e i familiari sono arrabbiati perché il personale medico è scortese.,I pazienti e i familiari sono arrabbiati perché il reparto di malattie infettive è danneggiato.,1,gemma-4-12B,only_video,1,1,1,correct,
video010_spaziale_01,video010,video010.mp4,video010_spaziale,1,spaziale,Da dove scende l'acqua?,L'acqua scende dai diroccamenti dell'ospedale.,L'acqua scende dai diroccamenti del castello.,L'acqua scende dai diroccamenti dell'ospedale.,L'acqua scende dai diroccamenti del castello.,0,gemma-4-12B,only_video,0,0,1,correct,
video010_spaziale_02,video010,video010.mp4,video010_spaziale,2,spaziale,Da dove scende l'acqua?,L'acqua scende dal controsoffitto.,L'acqua scende dai muri laterali.,L'acqua scende dal controsoffitto.,L'acqua scende dai muri laterali.,0,gemma-4-12B,only_video,0,0,1,correct,
video010_spaziale_03,video010,video010.mp4,video010_spaziale,3,spaziale,Da dove scende l'acqua?,"L'acqua scende dalla parte interna del tetto dell'ospedale, attraverso il controsoffitto.","L'acqua scende dalla parte esterna del tetto dell'ospedale, attraverso il controsoffitto.","L'acqua scende dalla parte esterna del tetto dell'ospedale, attraverso il controsoffitto.","L'acqua scende dalla parte interna del tetto dell'ospedale, attraverso il controsoffitto.",1,gemma-4-12B,only_video,1,1,1,correct,
video010_spaziale_04,video010,video010.mp4,video010_spaziale,4,spaziale,Da dove scende l'acqua?,L'acqua scende dall'intero tetto dell'ospedale.,L'acqua scende dal balcone del teatro.,L'acqua scende dall'intero tetto dell'ospedale.,L'acqua scende dal balcone del teatro.,0,gemma-4-12B,only_video,0,0,1,correct,
video010_temporale_01,video010,video010.mp4,video010_temporale,1,temporale,I familiari dei pazienti denunciano i danni all'ospedale prima o dopo che piova?,I familiari dei pazienti denunciano i danni all'ospedale dopo che piova.,I familiari dei pazienti denunciano i danni all'ospedale prima che piova.,I familiari dei pazienti denunciano i danni all'ospedale prima che piova.,I familiari dei pazienti denunciano i danni all'ospedale dopo che piova.,1,gemma-4-12B,only_video,0,0,0,wrong,
video010_temporale_02,video010,video010.mp4,video010_temporale,2,temporale,I familiari dei pazienti denunciano i danni all'ospedale prima o dopo che piova?,I familiari dei pazienti denunciano i danni all'ospedale dopo che piova.,I familiari dei pazienti denunciano i danni all'ospedale prima che piova.,I familiari dei pazienti denunciano i danni all'ospedale dopo che piova.,I familiari dei pazienti denunciano i danni all'ospedale prima che piova.,0,gemma-4-12B,only_video,0,0,1,correct,
video010_temporale_03,video010,video010.mp4,video010_temporale,3,temporale,I familiari dei pazienti denunciano i danni all'ospedale prima o dopo che piova?,I familiari dei pazienti denunciano i danni all'ospedale successivamente alla pioggia torrenziale.,I familiari dei pazienti denunciano i danni all'ospedale prima della pioggia torrenziale.,I familiari dei pazienti denunciano i danni all'ospedale successivamente alla pioggia torrenziale.,I familiari dei pazienti denunciano i danni all'ospedale prima della pioggia torrenziale.,0,gemma-4-12B,only_video,0,0,1,correct,
video010_temporale_04,video010,video010.mp4,video010_temporale,4,temporale,I familiari dei pazienti denunciano i danni all'ospedale prima o dopo che piova?,I familiari dei pazienti denunciano i danni all'ospedale dopo la pioggia torrenziale.,I familiari dei pazienti denunciano i danni all'ospedale prima della pioggia torrenziale.,I familiari dei pazienti denunciano i danni all'ospedale prima della pioggia torrenziale.,I familiari dei pazienti denunciano i danni all'ospedale dopo la pioggia torrenziale.,1,gemma-4-12B,only_video,1,1,1,correct,
video011_causale_01,video011,video011.mp4,video011_causale,1,causale,Perché la figlia dice al padre 'scandaloso'?,La figlia dice 'scandaloso' al padre perché sta giocando piuttosto che lavorare come aveva detto.,La figlia dice 'scandaloso' al padre perché sta mangiando piuttosto che giocare come aveva detto.,La figlia dice 'scandaloso' al padre perché sta mangiando piuttosto che giocare come aveva detto.,La figlia dice 'scandaloso' al padre perché sta giocando piuttosto che lavorare come aveva detto.,1,gemma-4-12B,only_video,0,0,0,wrong,
video011_causale_02,video011,video011.mp4,video011_causale,2,causale,Perché la figlia dice al padre 'scandaloso'?,La figlia dice 'scandaloso' al padre perchè dice una bugia.,La figlia dice 'scandaloso' al padre perchè ha scoperto la verità.,La figlia dice 'scandaloso' al padre perchè ha scoperto la verità.,La figlia dice 'scandaloso' al padre perchè dice una bugia.,1,gemma-4-12B,only_video,0,0,0,wrong,
video011_causale_03,video011,video011.mp4,video011_causale,3,causale,Perché la figlia dice al padre 'scandaloso'?,La figlia dice 'scandaloso' al padre perché è sconcertata dal suo comportamento: le dice una bugia e preferisce giocare al telefono invece di raggiungerla.,La figlia dice 'scandaloso' al padre perché è scontenta del suo regalo: le ha promesso un viaggio ma l'ha portata a una cena noiosa.,La figlia dice 'scandaloso' al padre perché è scontenta del suo regalo: le ha promesso un viaggio ma l'ha portata a una cena noiosa.,La figlia dice 'scandaloso' al padre perché è sconcertata dal suo comportamento: le dice una bugia e preferisce giocare al telefono invece di raggiungerla.,1,gemma-4-12B,only_video,1,1,1,correct,
video011_causale_04,video011,video011.mp4,video011_causale,4,causale,Perché la figlia dice al padre 'scandaloso'?,La figlia dice 'scandaloso' al padre perché è sconcertata dal fatto che preferisca giocare con il telefono anziché andare da lei che lo chiama.,La figlia dice 'scandaloso' al padre perché è arrabbiata che abbia dimenticato il suo compleanno.,La figlia dice 'scandaloso' al padre perché è arrabbiata che abbia dimenticato il suo compleanno.,La figlia dice 'scandaloso' al padre perché è sconcertata dal fatto che preferisca giocare con il telefono anziché andare da lei che lo chiama.,1,gemma-4-12B,only_video,1,1,1,correct,
video011_spaziale_01,video011,video011.mp4,video011_spaziale,1,spaziale,Dove si trova il cellulare?,Il cellulare si trova in mano al padre.,Il cellulare si trova sul tavolo.,Il cellulare si trova in mano al padre.,Il cellulare si trova sul tavolo.,0,gemma-4-12B,only_video,0,0,1,correct,
video011_spaziale_02,video011,video011.mp4,video011_spaziale,2,spaziale,Dove si trova il cellulare?,Il cellulare si trova nelle mani di papà.,Il cellulare si trova sul tavolo.,Il cellulare si trova sul tavolo.,Il cellulare si trova nelle mani di papà.,1,gemma-4-12B,only_video,1,1,1,correct,
video011_spaziale_03,video011,video011.mp4,video011_spaziale,3,spaziale,Dove si trova il cellulare?,Il cellulare si trova tra le mani del padre con il maglione verde.,Il cellulare si trova sul tavolo davanti al padre con il maglione verde.,Il cellulare si trova sul tavolo davanti al padre con il maglione verde.,Il cellulare si trova tra le mani del padre con il maglione verde.,1,gemma-4-12B,only_video,1,1,1,correct,
video011_spaziale_04,video011,video011.mp4,video011_spaziale,4,spaziale,Dove si trova il cellulare?,Il cellulare si trova davanti all'uomo con il maglione verde.,Il cellulare si trova dietro all'uomo con il maglione verde.,Il cellulare si trova dietro all'uomo con il maglione verde.,Il cellulare si trova davanti all'uomo con il maglione verde.,1,gemma-4-12B,only_video,1,1,1,correct,
video011_temporale_01,video011,video011.mp4,video011_temporale,1,temporale,La figlia si arrabbia prima o dopo aver chiamato il padre?,La figlia si arrabbia subito dopo aver chiamato il padre.,La figlia si arrabbia prima di chiamare il padre.,La figlia si arrabbia subito dopo aver chiamato il padre.,La figlia si arrabbia prima di chiamare il padre.,0,gemma-4-12B,only_video,0,0,1,correct,
video011_temporale_02,video011,video011.mp4,video011_temporale,2,temporale,La figlia si arrabbia prima o dopo aver chiamato il padre?,La figlia si arrabbia dopo aver chiamato il padre.,La figlia si arrabbia prima di chiamare il padre.,La figlia si arrabbia prima di chiamare il padre.,La figlia si arrabbia dopo aver chiamato il padre.,1,gemma-4-12B,only_video,0,0,0,wrong,
video011_temporale_03,video011,video011.mp4,video011_temporale,3,temporale,La figlia si arrabbia prima o dopo aver chiamato il padre?,La figlia si arrabbia dopo aver chiamato il padre.,La figlia si arrabbia prima di chiamare il padre.,La figlia si arrabbia dopo aver chiamato il padre.,La figlia si arrabbia prima di chiamare il padre.,0,gemma-4-12B,only_video,0,0,1,correct,
video011_temporale_04,video011,video011.mp4,video011_temporale,4,temporale,La figlia si arrabbia prima o dopo aver chiamato il padre?,La figlia si arrabbia dopo aver chiamato il padre ed essersi accorta che sta al cellulare a giocare.,La figlia si arrabbia prima di chiamare il padre ed accorgersi che sta al cellulare a giocare.,La figlia si arrabbia dopo aver chiamato il padre ed essersi accorta che sta al cellulare a giocare.,La figlia si arrabbia prima di chiamare il padre ed accorgersi che sta al cellulare a giocare.,0,gemma-4-12B,only_video,0,0,1,correct,
video012_causale_01,video012,video012.mp4,video012_causale,1,causale,Perché la donna decide di non partire dal fondotinta?,La decisione della donna di non partire dal fondotinta è per neutralizzare la base.,La decisione della donna di non partire dal fondotinta è per evitare irritazioni.,La decisione della donna di non partire dal fondotinta è per neutralizzare la base.,La decisione della donna di non partire dal fondotinta è per evitare irritazioni.,0,gemma-4-12B,only_video,0,0,1,correct,
video012_causale_02,video012,video012.mp4,video012_causale,2,causale,Perché la donna decide di non partire dal fondotinta?,La donna decide di non partire dal fondotinta per evitare di rovinarlo.,La donna decide di non partire dal fondotinta perchè non ne aveva a disposizione.,La donna decide di non partire dal fondotinta perchè non ne aveva a disposizione.,La donna decide di non partire dal fondotinta per evitare di rovinarlo.,1,gemma-4-12B,only_video,0,0,0,wrong,
video012_causale_03,video012,video012.mp4,video012_causale,3,causale,Perché la donna decide di non partire dal fondotinta?,La donna decide di non partire dal fondotinta per proteggere il fondotinta e evitare che i glitter dell'ombretto lo rovinino durante la sfumatura.,La donna decide di partire dal fondotinta per evitare che l'ombretto risalti troppo sul viso.,La donna decide di partire dal fondotinta per evitare che l'ombretto risalti troppo sul viso.,La donna decide di non partire dal fondotinta per proteggere il fondotinta e evitare che i glitter dell'ombretto lo rovinino durante la sfumatura.,1,gemma-4-12B,only_video,1,1,1,correct,
video012_causale_04,video012,video012.mp4,video012_causale,4,causale,Perché la donna decide di non partire dal fondotinta?,La donna decide di non partire dal fondotinta perché teme che sfumando l'ombretto il fondotinta possa rovinarsi con i glitter che le cadono.,La donna decide di non partire dal fondotinta perché teme che sfumando l'ombretto possa macchiarsi le mani.,La donna decide di non partire dal fondotinta perché teme che sfumando l'ombretto il fondotinta possa rovinarsi con i glitter che le cadono.,La donna decide di non partire dal fondotinta perché teme che sfumando l'ombretto possa macchiarsi le mani.,0,gemma-4-12B,only_video,0,0,1,correct,
video012_spaziale_01,video012,video012.mp4,video012_spaziale,1,spaziale,Dove viene applicato l'ombretto dorato?,L'ombretto dorato viene applicato sopra la base.,L'ombretto dorato viene applicato sotto la base.,L'ombretto dorato viene applicato sotto la base.,L'ombretto dorato viene applicato sopra la base.,1,gemma-4-12B,only_video,1,1,1,correct,
video012_spaziale_02,video012,video012.mp4,video012_spaziale,2,spaziale,Dove viene applicato l'ombretto dorato?,L'ombretto dorato viene applicato su tutta la palpebra mobile.,L'ombretto dorato viene applicato solo sull'angolo esterno dell'occhio.,L'ombretto dorato viene applicato su tutta la palpebra mobile.,L'ombretto dorato viene applicato solo sull'angolo esterno dell'occhio.,0,gemma-4-12B,only_video,0,0,1,correct,
video012_spaziale_03,video012,video012.mp4,video012_spaziale,3,spaziale,Dove viene applicato l'ombretto dorato?,L'ombretto dorato viene applicato sull'intera superficie della palpebra mobile.,L'ombretto dorato viene applicato solo sull'angolo esterno della palpebra mobile.,L'ombretto dorato viene applicato solo sull'angolo esterno della palpebra mobile.,L'ombretto dorato viene applicato sull'intera superficie della palpebra mobile.,1,gemma-4-12B,only_video,1,1,1,correct,
video012_spaziale_04,video012,video012.mp4,video012_spaziale,4,spaziale,Dove viene applicato l'ombretto dorato?,L'ombretto dorato viene applicato sulla palpebra mobile.,L'ombretto dorato viene applicato sopra l'arcata sopraccigliare.,L'ombretto dorato viene applicato sopra l'arcata sopraccigliare.,L'ombretto dorato viene applicato sulla palpebra mobile.,1,gemma-4-12B,only_video,1,1,1,correct,
video012_temporale_01,video012,video012.mp4,video012_temporale,1,temporale,La base viene stesa prima o dopo l'ombretto sulla palpebra?,La base viene stesa prima dell'ombretto sulla palpebra.,La base viene stesa dopo l'ombretto sulla palpebra.,La base viene stesa dopo l'ombretto sulla palpebra.,La base viene stesa prima dell'ombretto sulla palpebra.,1,gemma-4-12B,only_video,1,1,1,correct,
video012_temporale_02,video012,video012.mp4,video012_temporale,2,temporale,La base viene stesa prima o dopo l'ombretto sulla palpebra?,La base viene stesa prima dell'ombretto sulla palpebra.,La base viene stesa dopo l'ombretto sulla palpebra.,La base viene stesa dopo l'ombretto sulla palpebra.,La base viene stesa prima dell'ombretto sulla palpebra.,1,gemma-4-12B,only_video,1,1,1,correct,
video012_temporale_03,video012,video012.mp4,video012_temporale,3,temporale,La base viene stesa prima o dopo l'ombretto sulla palpebra?,La base color crema viene stesa in precedenza per facilitare la successiva sfumatura.,La base color crema viene stesa successivamente per facilitare la successiva sfumatura.,La base color crema viene stesa successivamente per facilitare la successiva sfumatura.,La base color crema viene stesa in precedenza per facilitare la successiva sfumatura.,1,gemma-4-12B,only_video,1,1,1,correct,
video012_temporale_04,video012,video012.mp4,video012_temporale,4,temporale,La base viene stesa prima o dopo l'ombretto sulla palpebra?,La base color crema viene stesa prima dell'ombretto per rendere più facile la sfumatura.,L'ombretto viene applicato prima della base color crema per rendere più facile la sfumatura.,L'ombretto viene applicato prima della base color crema per rendere più facile la sfumatura.,La base color crema viene stesa prima dell'ombretto per rendere più facile la sfumatura.,1,gemma-4-12B,only_video,1,1,1,correct,
video013_causale_01,video013,video013.mp4,video013_causale,1,causale,Perché la farina viene messa dopo lo zucchero?,La farina viene messa dopo lo zucchero perché prima vanno montate le uova.,La farina viene messa dopo lo zucchero perché prima va sciolto il burro.,La farina viene messa dopo lo zucchero perché prima va sciolto il burro.,La farina viene messa dopo lo zucchero perché prima vanno montate le uova.,1,gemma-4-12B,only_video,1,1,1,correct,
video013_causale_02,video013,video013.mp4,video013_causale,2,causale,Perché la farina viene messa dopo lo zucchero?,La farina viene messa dopo lo zucchero perché bisogna aspettare che il composto diventi spumoso.,La farina viene messa dopo lo zucchero perché bisogna evitare che il composto diventi spumoso.,La farina viene messa dopo lo zucchero perché bisogna aspettare che il composto diventi spumoso.,La farina viene messa dopo lo zucchero perché bisogna evitare che il composto diventi spumoso.,0,gemma-4-12B,only_video,0,0,1,correct,
video013_causale_03,video013,video013.mp4,video013_causale,3,causale,Perché la farina viene messa dopo lo zucchero?,La farina viene messa dopo lo zucchero perché bisogna attendere e mescolare finché il composto diventa spumoso.,La farina viene messa dopo lo zucchero perché il composto deve rimanere liquido e non diventare spumoso.,La farina viene messa dopo lo zucchero perché bisogna attendere e mescolare finché il composto diventa spumoso.,La farina viene messa dopo lo zucchero perché il composto deve rimanere liquido e non diventare spumoso.,0,gemma-4-12B,only_video,0,0,1,correct,
video013_causale_04,video013,video013.mp4,video013_causale,4,causale,Perché la farina viene messa dopo lo zucchero?,La farina viene messa dopo lo zucchero perché il composto deve essere mescolato fino ad essere spumoso.,La farina viene messa dopo lo zucchero perché il composto deve cambiare colore.,La farina viene messa dopo lo zucchero perché il composto deve essere mescolato fino ad essere spumoso.,La farina viene messa dopo lo zucchero perché il composto deve cambiare colore.,0,gemma-4-12B,only_video,0,0,1,correct,
video013_spaziale_01,video013,video013.mp4,video013_spaziale,1,spaziale,Dove vengono aggiunti i due cucchiai in più di farina?,I due cucchiai in più di farina vengono aggiunti nel recipiente contenente il composto.,I due cucchiai in più di farina vengono aggiunti in un piatto separato.,I due cucchiai in più di farina vengono aggiunti nel recipiente contenente il composto.,I due cucchiai in più di farina vengono aggiunti in un piatto separato.,0,gemma-4-12B,only_video,0,0,1,correct,
video013_spaziale_02,video013,video013.mp4,video013_spaziale,2,spaziale,Dove vengono aggiunti i due cucchiai in più di farina?,I due cucchiai in più di farina vengono aggiunti nel bicchiere.,I due cucchiai in più di farina vengono aggiunti nella ciotola.,I due cucchiai in più di farina vengono aggiunti nel bicchiere.,I due cucchiai in più di farina vengono aggiunti nella ciotola.,0,gemma-4-12B,only_video,1,1,0,wrong,
video013_spaziale_03,video013,video013.mp4,video013_spaziale,3,spaziale,Dove vengono aggiunti i due cucchiai in più di farina?,I due cucchiai in più di farina vengono aggiunti gradualmente nel recipiente contenente il composto.,I due cucchiai in più di farina vengono aggiunti gradualmente nella padella contenente il composto.,I due cucchiai in più di farina vengono aggiunti gradualmente nella padella contenente il composto.,I due cucchiai in più di farina vengono aggiunti gradualmente nel recipiente contenente il composto.,1,gemma-4-12B,only_video,1,1,1,correct,
video013_spaziale_04,video013,video013.mp4,video013_spaziale,4,spaziale,Dove vengono aggiunti i due cucchiai in più di farina?,I due cucchiai di farina vengono aggiunti dentro la ciotola con il composto a poco a poco.,I due cucchiai di farina vengono aggiunti sopra la ciotola con il composto a poco a poco.,I due cucchiai di farina vengono aggiunti sopra la ciotola con il composto a poco a poco.,I due cucchiai di farina vengono aggiunti dentro la ciotola con il composto a poco a poco.,1,gemma-4-12B,only_video,1,1,1,correct,
video013_temporale_01,video013,video013.mp4,video013_temporale,1,temporale,La donna parla dello zucchero di canna prima o dopo aver rotto le uova?,La donna parla dello zucchero di canna dopo aver rotto le uova.,La donna parla dello zucchero di canna prima di rompere le uova.,La donna parla dello zucchero di canna dopo aver rotto le uova.,La donna parla dello zucchero di canna prima di rompere le uova.,0,gemma-4-12B,only_video,0,0,1,correct,
video013_temporale_02,video013,video013.mp4,video013_temporale,2,temporale,La donna parla dello zucchero di canna prima o dopo aver rotto le uova?,La donna parla dello zucchero di canna dopo aver rotto le uova.,La donna parla dello zucchero di canna prima di rompere le uova.,La donna parla dello zucchero di canna dopo aver rotto le uova.,La donna parla dello zucchero di canna prima di rompere le uova.,0,gemma-4-12B,only_video,0,0,1,correct,
