video_name;question_order;principal_dimension;question_text;diagnostic_label;complexity_level;principal_label;auxiliary_labels;entity;event;inference;objective_criterion;evidence_scope;evidence_units;information_explicitness;temporal_dependency;dimension_combination
video026.mp4;2;temporale;Dopo quale ripetizione il pelato dà assistenza?;T2;2;T2;;"uomo pelato che assiste; ripetizioni";"evento target: il pelato presta assistenza; riferimento temporale: numero della ripetizione dopo cui interviene";"riconoscere gli eventi o stati pertinenti; ricostruire l'evoluzione temporale necessaria; calcolare conteggio/durata oppure distinguere onset, continuazione e stato già completato";durata, conteggio/iterazione, selezione del primo onset tra più candidati o ricostruzione di uno stato già in corso/completato;multi_event_sequence;>=3;esplicita;alta;"[""temporale""]"
video026.mp4;3;causale;Perché l'uomo in piedi dice che 'ora è bello per lo spotter'?;C2|T1;2;C2;T1;"uomo in piedi; spotter";"effetto da spiegare: l'uomo dice «ora è bello per lo spotter»; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video027.mp4;1;spaziale;Dove indica di dormire l'uomo?;S1|T0;1;S1;T0;"uomo; luogo o superficie indicata per dormire";"evento: l'uomo indica dove dormire; localizzazione del luogo indicato";"riconoscere l'evento o la relazione spaziale pertinente; allineare il referente all'intervallo locale; recuperare origine, destinazione, direzione, supporto o posizione richiesta";una relazione spaziale esplicita o una localizzazione condizionata da un singolo evento osservabile nello stesso intervallo locale;local_interval;1;parzialmente implicita;moderata;"[""spaziale"", ""temporale""]"
video027.mp4;2;temporale;La ragazza ride prima o dopo aver aperto la porta?;T1;1;T1;;"ragazza; porta";"evento A: la ragazza ride; evento B: la ragazza apre la porta";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video027.mp4;3;causale;Perché la ragazza trova la situazione divertente?;C2|T1;2;C2;T1;"ragazza; situazione osservata";"effetto da spiegare: la ragazza trova la situazione divertente; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video028.mp4;1;spaziale;Dove vengono messe le banane?;S1|T0;1;S1;T0;banane;"evento: le banane vengono messe in un luogo; localizzazione della destinazione";"riconoscere l'evento o la relazione spaziale pertinente; allineare il referente all'intervallo locale; recuperare origine, destinazione, direzione, supporto o posizione richiesta";una relazione spaziale esplicita o una localizzazione condizionata da un singolo evento osservabile nello stesso intervallo locale;local_interval;1;esplicita;moderata;"[""spaziale"", ""temporale""]"
video028.mp4;2;temporale;I due uomini con gli occhiali si accordano su cosa prendere prima o dopo aver salutato l'uomo con il grembiule giallo?;T1;1;T1;;"due uomini con gli occhiali; uomo con il grembiule giallo; oggetti da prendere";"evento A: i due uomini si accordano su cosa prendere; evento B: salutano l'uomo con il grembiule giallo";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video028.mp4;3;causale;Perché l'uomo con gli occhiali chiede le banane all'uomo con il grembiule giallo?;C2|T1;2;C2;T1;"uomo con gli occhiali; uomo con il grembiule giallo; banane";"effetto da spiegare: l'uomo con gli occhiali chiede le banane; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video029.mp4;1;spaziale;Dove si trova il tabaccaio?;S0;0;S0;;"tabaccaio; luogo in cui si trova";localizzazione del tabaccaio;"identificare il referente target; recuperare una singola evidenza spaziale direttamente osservabile; restituire la localizzazione senza confronto tra fasi";"recupero spaziale diretto da una singola evidenza stabile; nessun confronto temporale o ricostruzione di stato";single_frame;1;esplicita;nessuna;"[""spaziale""]"
video029.mp4;2;temporale;Il tabaccaio si arrabbia prima o dopo che il signore con la maglia a righe dia indicazioni?;T1;1;T1;;"tabaccaio; signore con la maglia a righe; indicazioni";"evento A: il tabaccaio si arrabbia; evento B: il signore con la maglia a righe dà indicazioni";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video029.mp4;3;causale;Perché il signore con la camicia bianca urla al tabaccaio?;C2|T1;2;C2;T1;"signore con la camicia bianca; situazione o indicazioni";"effetto da spiegare: il signore con la camicia bianca urla al tabaccaio; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video030.mp4;1;spaziale;Dove vuole mettere i gonfiabili la donna fuori campo?;S1|T0;1;S1;T0;"donna fuori campo; gonfiabili";"evento: la donna propone di mettere i gonfiabili in un luogo; localizzazione della destinazione";"riconoscere l'evento o la relazione spaziale pertinente; allineare il referente all'intervallo locale; recuperare origine, destinazione, direzione, supporto o posizione richiesta";una relazione spaziale esplicita o una localizzazione condizionata da un singolo evento osservabile nello stesso intervallo locale;local_interval;1;esplicita;moderata;"[""spaziale"", ""temporale""]"
video030.mp4;2;temporale;La bambina con la maglia rosa ha cenato prima di mettere il piede in piscina o ha messo il piede in piscina prima di cenare?;T1;1;T1;;"bambina con la maglia rosa; piscina; cena";"evento A: la bambina cena; evento B: la bambina mette il piede in piscina";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video030.mp4;3;causale;Perché la bambina con la maglietta bianca urla?;C2|T1;2;C2;T1;bambina con la maglietta bianca;"effetto da spiegare: la bambina urla; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video031.mp4;1;spaziale;Dove mette la donna fuori campo l'avocado per farlo assaggiare alla bambina?;S1|T0;1;S1;T0;"donna fuori campo; avocado; bambina";"evento: la donna mette l'avocado per farlo assaggiare alla bambina; localizzazione della destinazione";"riconoscere l'evento o la relazione spaziale pertinente; allineare il referente all'intervallo locale; recuperare origine, destinazione, direzione, supporto o posizione richiesta";una relazione spaziale esplicita o una localizzazione condizionata da un singolo evento osservabile nello stesso intervallo locale;local_interval;1;esplicita;moderata;"[""spaziale"", ""temporale""]"
video031.mp4;2;temporale;La bambina acconsente a mangiare il frutto prima o dopo che la donna dica 'dai prova amore'?;T1;1;T1;;"bambina; donna; frutto; invito «dai prova amore»";"evento A: la bambina acconsente a mangiare il frutto; evento B: la donna dice «dai prova amore»";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video031.mp4;3;causale;Perché la bambina urla?;C2|T1;2;C2;T1;"bambina; avocado o altro stimolo; donna fuori campo";"effetto da spiegare: la bambina urla; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video032.mp4;1;spaziale;Dove si trova l'oggetto che vuole la bambina con la maglietta rossa e bianca?;S1|T0;1;S1;T0;"bambina con la maglietta rossa e bianca; oggetto desiderato; luogo in cui si trova";"evento: la bambina vuole un oggetto; localizzazione dell'oggetto";"riconoscere l'evento o la relazione spaziale pertinente; allineare il referente all'intervallo locale; recuperare origine, destinazione, direzione, supporto o posizione richiesta";una relazione spaziale esplicita o una localizzazione condizionata da un singolo evento osservabile nello stesso intervallo locale;local_interval;2;esplicita;moderata;"[""spaziale"", ""temporale""]"
video032.mp4;2;temporale;La bambina con la maglietta rossa e bianca prende la forchetta in mano prima o dopo che la bambina con la maglia rosa dica 'no'?;T1;1;T1;;"bambina con la maglietta rossa e bianca; bambina con la maglia rosa; forchetta";"evento A: la prima bambina prende la forchetta; evento B: la seconda bambina dice «no»";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video032.mp4;3;causale;Perché la bambina con la maglietta rosa dice di 'no'?;C2|T1;2;C2;T1;"bambina con la maglietta rosa; altra bambina; oggetto o azione rifiutata";"effetto da spiegare: la bambina dice «no»; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video033.mp4;1;spaziale;Dove si tuffano i due uomini in costume?;S1|T0;1;S1;T0;"due uomini in costume; acqua o punto di tuffo";"evento: i due uomini si tuffano; localizzazione del luogo del tuffo";"riconoscere l'evento o la relazione spaziale pertinente; allineare il referente all'intervallo locale; recuperare origine, destinazione, direzione, supporto o posizione richiesta";una relazione spaziale esplicita o una localizzazione condizionata da un singolo evento osservabile nello stesso intervallo locale;local_interval;1;esplicita;moderata;"[""spaziale"", ""temporale""]"
video033.mp4;2;temporale;Chi si trova in vantaggio per primo tra 'Bobo' e 'Massi'?;T1;1;T1;;"Bobo; Massi";"evento A: Bobo passa in vantaggio; evento B: Massi passa in vantaggio";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video033.mp4;3;causale;Perché la donna in sottofondo è preoccupata?;C2|T1;2;C2;T1;"donna in sottofondo; due uomini; situazione della gara o del tuffo";"effetto da spiegare: la donna è preoccupata; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video034.mp4;1;spaziale;Dove si trova la palla all'inizio, nelle mani di Anastasia o nelle mani di Vanessa?;S2|T1;2;S2;T1;"palla; Vanessa; mani delle due bambine";"evento o stato iniziale: la palla è nelle mani di una delle due bambine; localizzazione all'inizio del video";"identificare l'ancora temporale; recuperare lo stato spaziale nella fase richiesta; confrontare le fasi pertinenti senza introdurre cambiamenti non osservati";"recupero spaziale condizionato da una fase precedente/successiva/iniziale o dal primo occorrere di un evento; richiede confronto tra almeno due stati temporali";two_intervals;2;esplicita;alta;"[""spaziale"", ""temporale""]"
video034.mp4;2;temporale;Anastasia fa le flessioni prima o dopo che Vanessa venga rimproverata?;T1;1;T1;;"Anastasia; Vanessa; flessioni; rimprovero";"evento A: Anastasia fa le flessioni; evento B: Vanessa viene rimproverata";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video034.mp4;3;causale;Perché la donna rimprovera Vanessa?;C1|T1;1;C1;T1;"donna; Vanessa; comportamento di Vanessa";"effetto da spiegare: la donna rimprovera Vanessa; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto; individuare un antecedente o stato direttamente osservabile/esplicitamente disponibile; verificare il nesso causale senza attribuire intenzioni o motivazioni non supportate";collegamento causale diretto tra un antecedente esplicito e una conseguenza esplicita, con al massimo due unità di evidenza;two_intervals;2;parzialmente implicita;moderata;"[""causale"", ""temporale""]"
video035.mp4;1;spaziale;Dove si trova il cliente che non saluta?;S1|T0;1;S1;T0;"cliente che non saluta; luogo in cui si trova";localizzazione del cliente che non saluta;"riconoscere l'evento o la relazione spaziale pertinente; allineare il referente all'intervallo locale; recuperare origine, destinazione, direzione, supporto o posizione richiesta";una relazione spaziale esplicita o una localizzazione condizionata da un singolo evento osservabile nello stesso intervallo locale;local_interval;2;esplicita;moderata;"[""spaziale"", ""temporale""]"
video035.mp4;2;temporale;Il cliente che risponde al saluto si presenta prima o dopo il cliente che non saluta?;T1;1;T1;;"cliente che risponde al saluto; cliente che non saluta; momento della presentazione";"evento A: si presenta il cliente che risponde al saluto; evento B: si presenta il cliente che non saluta";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video035.mp4;3;causale;Perché il contatore in rosso apparso a video aumenta?;C1|T0;1;C1;T0;contatore rosso sullo schermo;"effetto da spiegare: il contatore rosso aumenta; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto; individuare un antecedente o stato direttamente osservabile/esplicitamente disponibile; verificare il nesso causale senza attribuire intenzioni o motivazioni non supportate";nesso causa-effetto fisico, sistemico o comportamentale direttamente osservabile nello stesso intervallo locale;local_interval;1;esplicita;moderata;"[""causale"", ""temporale""]"
video036.mp4;1;spaziale;Dove si trova il finto cieco?;S0;0;S0;;"ragazzo che finge di essere cieco; luogo in cui si trova";localizzazione del finto cieco;"identificare il referente target; recuperare una singola evidenza spaziale direttamente osservabile; restituire la localizzazione senza confronto tra fasi";"recupero spaziale diretto da una singola evidenza stabile; nessun confronto temporale o ricostruzione di stato";single_frame;1;esplicita;nessuna;"[""spaziale""]"
video036.mp4;2;temporale;Il ragazzo si abbassa gli occhiali da sole prima o dopo aver detto che si fingerà cieco?;T1;1;T1;;"ragazzo; occhiali da sole; dichiarazione di fingersi cieco";"evento A: il ragazzo abbassa gli occhiali da sole; evento B: dice che si fingerà cieco";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video036.mp4;3;causale;Perché il ragazzo che finge di essere cieco non attraversa la strada?;C2|T1;2;C2;T1;"ragazzo che finge di essere cieco; strada";"effetto da spiegare: il ragazzo non attraversa la strada; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video037.mp4;1;spaziale;Dove si trovano i rifiuti?;S0;0;S0;;"rifiuti; luogo in cui si trovano";localizzazione dei rifiuti;"identificare il referente target; recuperare una singola evidenza spaziale direttamente osservabile; restituire la localizzazione senza confronto tra fasi";"recupero spaziale diretto da una singola evidenza stabile; nessun confronto temporale o ricostruzione di stato";single_frame;1;esplicita;nessuna;"[""spaziale""]"
video037.mp4;2;temporale;Le trombette vengono suonate prima o dopo che la donna vestita di nero si pieghi?;T1;1;T1;;"trombette; donna vestita di nero";"evento A: vengono suonate le trombette; evento B: la donna vestita di nero si piega";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video037.mp4;3;causale;Perché il ragazzo con il cappellino a punta suona la trombetta?;C2|T1;2;C2;T1;"ragazzo con il cappellino a punta; trombetta; donna o situazione circostante";"effetto da spiegare: il ragazzo suona la trombetta; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video038.mp4;1;spaziale;Dove si trovano le 'ragazze'?;S0;0;S0;;"«ragazze» menzionate; luogo in cui si trovano";localizzazione delle persone chiamate «ragazze»;"identificare il referente target; recuperare una singola evidenza spaziale direttamente osservabile; restituire la localizzazione senza confronto tra fasi";"recupero spaziale diretto da una singola evidenza stabile; nessun confronto temporale o ricostruzione di stato";single_frame;1;esplicita;nessuna;"[""spaziale""]"
video038.mp4;2;temporale;L'osso viene fatto annusare prima a 'Nandina' o a 'Giulietta'?;T1;1;T1;;"osso; Nandina; Giulietta; uomo che lo fa annusare";"evento A: l'osso viene fatto annusare a Nandina; evento B: l'osso viene fatto annusare a Giulietta";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video038.mp4;3;causale;Perché l'uomo con la tuta blu definisce la situazione inquietante?;C2|T1;2;C2;T1;"uomo con la tuta blu; Nandina e Giulietta o altre «ragazze»; situazione osservata";"effetto da spiegare: l'uomo definisce la situazione inquietante; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video039.mp4;1;spaziale;Dove guarda l'uomo con la camicia azzurra quando fa un verso di sorpresa?;S1|T0;1;S1;T0;"uomo con la camicia azzurra; oggetto o persona guardata";"evento contestuale: l'uomo fa un verso di sorpresa; localizzazione della direzione del suo sguardo";"riconoscere l'evento o la relazione spaziale pertinente; allineare il referente all'intervallo locale; recuperare origine, destinazione, direzione, supporto o posizione richiesta";una relazione spaziale esplicita o una localizzazione condizionata da un singolo evento osservabile nello stesso intervallo locale;local_interval;2;esplicita;moderata;"[""spaziale"", ""temporale""]"
video039.mp4;2;temporale;L'uomo con la maglia grigia intima all'uomo in camicia che pagherà lui prima o dopo che si sono seduti?;T1;1;T1;;"uomo con la maglia grigia; uomo in camicia; conto; seduta";"evento A: l'uomo con la maglia grigia dice che pagherà lui; evento B: i due uomini si siedono";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video039.mp4;3;causale;Perché l'uomo con la maglietta grigia vuole pagare il conto?;C2|T1;2;C2;T1;"uomo con la maglietta grigia; altro uomo; conto";"effetto da spiegare: l'uomo vuole pagare il conto; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video040.mp4;1;spaziale;Dove sente bruciore Vanessa, secondo la voce fuori campo?;S1|T0;1;S1;T0;"Vanessa; parte del corpo che brucia; voce fuori campo";"stato riferito: Vanessa sente bruciore; localizzazione della parte del corpo";"riconoscere l'evento o la relazione spaziale pertinente; allineare il referente all'intervallo locale; recuperare origine, destinazione, direzione, supporto o posizione richiesta";una relazione spaziale esplicita o una localizzazione condizionata da un singolo evento osservabile nello stesso intervallo locale;local_interval;1;parzialmente implicita;moderata;"[""spaziale"", ""temporale""]"
video040.mp4;2;temporale;Quando dice la voce fuori campo che disinfetterà il piedino di Vanessa?;T1;1;T1;;"voce fuori campo; piede di Vanessa";"evento target: la voce dice che disinfetterà il piede di Vanessa; riferimento temporale: momento o evento rispetto a cui avviene";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video040.mp4;3;causale;Perché la voce fuori campo chiede ad Anastasia 'come va?'?;C2|T1;2;C2;T1;"voce fuori campo; Anastasia; stato fisico o emotivo di Anastasia";"effetto da spiegare: la voce chiede ad Anastasia «come va?»; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video041.mp4;1;spaziale;Dove sono andate le circa 60 persone secondo la tradizione?;S1|T0;1;S1;T0;"circa 60 persone; luogo della tradizione; mare o spiaggia";"evento riportato: le persone si recano in un luogo secondo la tradizione; localizzazione della destinazione";"riconoscere l'evento o la relazione spaziale pertinente; allineare il referente all'intervallo locale; recuperare origine, destinazione, direzione, supporto o posizione richiesta";una relazione spaziale esplicita o una localizzazione condizionata da un singolo evento osservabile nello stesso intervallo locale;local_interval;1;parzialmente implicita;moderata;"[""spaziale"", ""temporale""]"
video041.mp4;2;temporale;Quando si è aperto il 'Capodanno pesarese' secondo la voce narrante?;T1;1;T1;;"Capodanno pesarese; voce narrante";"evento target: apertura del Capodanno pesarese; riferimento temporale: data o momento indicato dalla voce narrante";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;parzialmente implicita;alta;"[""temporale""]"
video041.mp4;3;causale;Perché le persone portano il cappello di babbo natale al mare?;C2|T1;2;C2;T1;"persone; cappelli di Babbo Natale; mare; tradizione";"effetto da spiegare: le persone portano cappelli di Babbo Natale al mare; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video042.mp4;1;spaziale;Dove hanno lavato le mani il bambino con la maglietta blu e la bambina con il vestito rosa?;S1|T0;1;S1;T0;"bambino con la maglietta blu; bambina con il vestito rosa; luogo per lavarsi le mani";"evento: i due bambini lavano le mani; localizzazione del luogo";"riconoscere l'evento o la relazione spaziale pertinente; allineare il referente all'intervallo locale; recuperare origine, destinazione, direzione, supporto o posizione richiesta";una relazione spaziale esplicita o una localizzazione condizionata da un singolo evento osservabile nello stesso intervallo locale;local_interval;1;esplicita;moderata;"[""spaziale"", ""temporale""]"
video042.mp4;2;temporale;Sami si mette la crema solare prima o dopo essere andata a riva?;T1;1;T1;;"Sami; crema solare; riva";"evento A: Sami mette la crema solare; evento B: Sami va a riva";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video042.mp4;3;causale;Perché la bambina con la maglietta gialla torna correndo sull'asciugamano?;C2|T1;2;C2;T1;"bambina con la maglietta gialla; asciugamano; luogo da cui torna";"effetto da spiegare: la bambina torna correndo sull'asciugamano; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
